code,name
54B484,신영B484SK하이닉콜
54B485,신영B485SK하이닉콜
54B486,신영B486현대차풋
54B487,신영B487현대차콜
54B488,신영B488POSCO풋
54B489,신영B489POSCO콜
54B490,신영B490POSCO콜
54B491,신영B491삼성전자풋
54B492,신영B492삼성전자풋
54B493,신영B493삼성전자콜
54B494,신영B494삼성전자콜
54B495,신영B495삼성전자콜
54B496,신영B496한국전력풋
54B497,신영B497한국전력콜
54B498,신영B498한국전력콜
54B499,신영B499한국전력콜
54B500,신영B500한국전력콜
54B501,신영B501케이티콜
54B502,신영B502케이티콜
54B503,신영B503케이티콜
54B504,신영B504엘지디스콜
54B505,신영B505엘지디스콜
54B506,신영B506네이버풋
54B507,신영B507네이버풋
54B508,신영B508네이버콜
54B509,신영B509네이버콜
54B510,신영B510신한지주풋
54B511,신영B511신한지주풋
54B512,신영B512신한지주콜
54B513,신영B513신한지주콜
54B514,신영B514신한지주콜
54B515,신영B515엘지전자콜
54B516,신영B516엘지전자콜
54B517,신영B517엘지전자콜
54B518,신영B518SK이노콜
54B519,신영B519SK이노콜
54B520,신영B520SK이노콜
002470,신영건설
225590,신영스팩2호
005800,신영와코루
001720,신영증권
001725,신영증권우
009270,신원
009275,신원우
017000,신원종합개발
002700,신일산업
012790,신일제약
138070,신진에스엠
019170,신풍제약
019175,신풍제약우
002870,신풍제지
005450,신한
500001,신한 K200 USD 선물 바이셀 ETN
500002,신한 USD K200 선물 바이셀 ETN
500015,신한 WTI원유 선물 ETN(H)
500018,신한 구리 선물 ETN(H)
500016,신한 금 선물 ETN(H)
500009,신한 다우존스지수 선물 ETN(H)
500011,신한 달러인덱스 선물 ETN(H)
500019,신한 레버리지 WTI원유 선물 ETN(H)
500020,신한 레버리지 다우존스지수 선물 ETN(H)
500004,신한 브렌트원유 선물 ETN(H)
500013,신한 옥수수 선물 ETN(H)
500017,신한 은 선물 ETN(H)
500003,신한 인버스 WTI원유 선물 ETN(H)
500008,신한 인버스 구리 선물 ETN(H)
500006,신한 인버스 금 선물 ETN(H)
500010,신한 인버스 다우존스지수 선물 ETN(H)
500012,신한 인버스 달러인덱스 선물 ETN(H)
500005,신한 인버스 브렌트원유 선물 ETN(H)
500014,신한 인버스 옥수수 선물 ETN(H)
500007,신한 인버스 은 선물 ETN(H)
500022,신한 인버스 천연가스 선물 ETN(H)
500024,신한 인버스 콩 선물 ETN(H)
500021,신한 천연가스 선물 ETN(H)
500023,신한 콩 선물 ETN(H)
50B091,신한B091KOSPI200콜
50B092,신한B092KOSPI200콜
50B093,신한B093KOSPI200콜
50B094,신한B094KOSPI200풋
50B095,신한B095KOSPI200풋
50B096,신한B096KOSPI200풋
50B131,신한B131KOSPI200콜
50B132,신한B132KOSPI200콜
50B134,신한B134KOSPI200풋
50B135,신한B135KOSPI200풋
50B136,신한B136KOSPI200풋
50B137,신한B137KOSPI200콜
50B138,신한B138KOSPI200콜
50B140,신한B140KOSPI200풋
50B141,신한B141KOSPI200풋
50B142,신한B142KOSPI200풋
50B144,신한B144KOSPI200콜
50B146,신한B146KOSPI200콜
50B147,신한B147KOSPI200콜
50B148,신한B148KOSPI200콜
50B149,신한B149KOSPI200콜
50B151,신한B151KOSPI200콜
50B152,신한B152KOSPI200콜
50B153,신한B153KOSPI200콜
50B154,신한B154KOSPI200콜
50B155,신한B155KOSPI200콜
50B156,신한B156KOSPI200풋
50B157,신한B157KOSPI200풋
50B158,신한B158KOSPI200풋
50B159,신한B159KOSPI200풋
50B160,신한B160KOSPI200풋
50B161,신한B161KOSPI200풋
50B162,신한B162KOSPI200풋
50B163,신한B163KOSPI200풋
50B164,신한B164KOSPI200풋
50B165,신한B165KOSPI200풋
50B166,신한B166KOSPI200풋
50B167,신한B167KOSPI200풋
50B168,신한B168KOSPI200풋
50B169,신한B169KOSPI200풋
50B170,신한B170KOSPI200풋
50B171,신한B171KOSPI200풋
50B172,신한B172KOSPI200풋
50B173,신한B173KOSPI200풋
50B174,신한B174KOSPI200풋
50B176,신한B176KOSPI200콜
50B177,신한B177KOSPI200콜
50B179,신한B179KOSPI200콜
50B180,신한B180KOSPI200콜
50B181,신한B181KOSPI200콜
50B182,신한B182KOSPI200콜
50B183,신한B183KOSPI200콜
50B184,신한B184KOSPI200콜
50B185,신한B185KOSPI200콜
50B186,신한B186KOSPI200콜
50B187,신한B187KOSPI200콜
50B188,신한B188KOSPI200콜
50B189,신한B189KOSPI200콜
50B190,신한B190KOSPI200콜
50B191,신한B191KOSPI200콜
50B192,신한B192KOSPI200풋
50B193,신한B193KOSPI200풋
50B194,신한B194KOSPI200풋
50B195,신한B195KOSPI200풋
50B196,신한B196KOSPI200풋
50B197,신한B197KOSPI200풋
50B198,신한B198KOSPI200풋
50B199,신한B199KOSPI200풋
50B200,신한B200KOSPI200풋
50B201,신한B201KOSPI200풋
50B202,신한B202KOSPI200풋
50B203,신한B203KOSPI200풋
50B204,신한B204KOSPI200풋
50B205,신한B205KOSPI200풋
50B206,신한B206KOSPI200풋
50B207,신한B207KOSPI200풋
50B208,신한B208KOSPI200콜
50B209,신한B209KOSPI200콜
50B210,신한B210KOSPI200콜
50B211,신한B211KOSPI200콜
50B212,신한B212KOSPI200콜
50B213,신한B213KOSPI200콜
50B214,신한B214KOSPI200콜
50B215,신한B215KOSPI200콜
50B216,신한B216KOSPI200콜
50B217,신한B217KOSPI200콜
50B218,신한B218KOSPI200콜
50B219,신한B219KOSPI200콜
50B220,신한B220KOSPI200콜
50B221,신한B221KOSPI200콜
50B222,신한B222KOSPI200콜
50B223,신한B223KOSPI200콜
50B224,신한B224KOSPI200콜
50B225,신한B225KOSPI200풋
50B226,신한B226KOSPI200풋
50B227,신한B227KOSPI200풋
50B228,신한B228KOSPI200풋
50B229,신한B229KOSPI200풋
50B230,신한B230KOSPI200풋
50B231,신한B231KOSPI200풋
50B232,신한B232KOSPI200풋
50B233,신한B233KOSPI200풋
50B234,신한B234KOSPI200풋
50B235,신한B235KOSPI200풋
50B236,신한B236KOSPI200풋
50B237,신한B237KOSPI200풋
50B238,신한B238KOSPI200풋
50B239,신한B239KOSPI200풋
50B240,신한B240KOSPI200풋
203650,신한제2호SPAC
055550,신한지주
001770,신화실업
056700,신화인터텍
187270,신화콘텍
004080,신흥
108320,실리콘웍스
222800,심텍
036710,심텍홀딩스
042000,심플렉스인터
160980,싸이맥스
102280,쌍방울
047400,쌍용머티리얼
003410,쌍용양회
003419,쌍용양회3우B
003415,쌍용양회우
010280,쌍용정보통신
003620,쌍용차
004770,써니전자
051170,썬코어
122800,썬텍
208640,썸에이지
222420,쎄노텍
037760,쎄니트
251430,쎄니팡
136510,쎄미시스코
099320,쎄트렉아이
049960,쎌바이오텍
096150,쏜다넷
050890,쏠리드
099830,씨그널엔터테인먼트그룹
073710,씨디네트웍스
073960,씨브이네트
066790,씨씨에스
004920,씨아이테크
112610,씨에스윈드
115530,씨엔플러스
225330,씨엠에스에듀
115480,씨유메디칼
096530,씨젠
900120,씨케이에이치
101240,씨큐브
047920,씨트리
060590,씨티씨바이오
036170,씨티엘
013990,아가방컴퍼니
123860,아나패스
008700,아남전자
058220,아리온
002790,아모레G
002795,아모레G우
090430,아모레퍼시픽
090435,아모레퍼시픽우
052710,아모텍
074430,아미노로직스
092040,아미코젠
083930,아바코
149950,아바텍
090370,아비스타
036010,아비코전자
002030,아세아
183190,아세아시멘트
002310,아세아제지
050860,아세아텍
067390,아스트
083570,아시아10호
083580,아시아11호
083590,아시아12호
083600,아시아13호
083610,아시아14호
083620,아시아15호
127710,아시아경제
020560,아시아나항공
143160,아이디스
054800,아이디스홀딩스
060570,아이리버
122900,아이마켓코리아
099190,아이센스
105810,아이스텍
214430,아이쓰리시스템
040910,아이씨디
068940,아이씨케이
052860,아이앤씨
010780,아이에스동서
069920,아이에스이커머스
038880,아이에이
101390,아이엠
226350,아이엠텍
048500,아이오시스템
078860,아이오케이
114810,아이원스
023430,아이이
031310,아이즈비전
185490,아이진
007630,아이카이스트랩
059100,아이컴포넌트
039570,아이콘트롤스
052460,아이크래프트
119830,아이텍반도체
124500,아이티센
033660,아주캐피탈
032080,아즈텍WB
013310,아진산업
059120,아진엑스텍
056730,아큐픽스
023890,아트라스BX
101140,아티스
067160,아프리카TV
102955,아하정보우
102950,아하정보통신
043720,안국바이오
001540,안국약품
053800,안랩
065660,안트로젠
001780,알루코
002250,알보젠코리아
131370,알서포트
096610,알에프세미
061040,알에프텍
148250,알엔투테크놀로지
196170,알테오젠
123750,알톤스포츠
085810,알티캐스트
117670,알파홀딩스
161000,애경유화
205500,액션스퀘어
052790,액토즈소프트
131400,액트
238090,앤디포스
129050,앤알커뮤니
030960,양지사
102120,어보브반도체
019990,에너토크
011090,에넥스
025980,에머슨퍼시픽
041440,에버다임
010090,에브리데이리
038680,에스넷
121890,에스디시스템
030270,에스마크
097780,에스맥
042110,에스씨디
065420,에스아이리소스
050320,에스아이티글로벌
103230,에스앤더블류
900080,에스앤씨엔진그룹
101490,에스앤에스텍
095910,에스에너지
036500,에스에스컴텍
031330,에스에이엠티
060540,에스에이티
112240,에스에프씨
056190,에스에프에이
080000,에스엔유
160600,에스엔텍
005850,에스엘
041510,에스엠
007820,에스엠코어
109610,에스와이패널
012750,에스원
096630,에스코넥
114290,에스코어
069510,에스텍
041910,에스텍파마
039440,에스티아이
098660,에스티오
052020,에스티큐브
237690,에스티팜
050760,에스폴리텍
036150,에스피반도체
058610,에스피지
039110,에스피컴텍
043340,에쎈테크
023960,에쓰씨엔지니어링
037890,에어미디어
054630,에이디칩스
200710,에이디테크놀로지
031860,에이모션
078520,에이블씨엔씨
003800,에이스침대
088800,에이스테크
138360,에이씨티
015260,에이엔피
035290,에이원앤
072990,에이치시티
028300,에이치엘비
067630,에이치엘비생명과학
043220,에이치엘비파워
239610,에이치엘사이언스
226340,에이치엠씨3호스팩
044780,에이치케이
071670,에이테크솔루션
045660,에이텍
224110,에이텍티앤
021080,에이티넘인베스트
089530,에이티세미콘
182400,에이티젠
073570,에이티테크놀러지
043580,에임하이
214870,에치디프로
230360,에코마케팅
038870,에코바이오
052510,에코솔루션
102420,에코엘이디
104690,에코텍
086520,에코프로
038110,에코플라스틱
073540,에프알텍
036810,에프에스티
063440,에프엔씨애드컬쳐
173940,에프엔씨엔터
065160,에프티이앤이
054940,엑사이엔씨
950130,엑세스바이오
205100,엑셈
092870,엑시콘
067570,엔브이에이치코리아
036570,엔씨소프트
183560,엔알미광텍
054340,엔알케이
217820,엔에스
095300,엔에스브이
138250,엔에스쇼핑
207720,엔에이치SL스팩
198440,엔에이치스팩3호
215790,엔에이치스팩5호
217810,엔에이치스팩7호
218410,엔에이치스팩8호
225570,엔에이치스팩9호
208860,엔지스테크널러지
085310,엔케이
206400,엔터메이트
068420,엔터미디어
069410,엔텔스
048830,엔피케이
096870,엘디티
061970,엘비세미콘
138690,엘아이에스
220260,엘아이지이에스스팩
066970,엘앤에프
229640,엘에스전선아시아
073110,엘엠에스
083310,엘오티베큠
037950,엘컴텍
170920,엘티씨
058630,엠게임
019590,엠벤처투자
008120,엠소닉
097520,엠씨넥스
009780,엠에스씨
123040,엠에스오토텍
032790,엠젠플러스
180400,엠지메드
033160,엠케이전자
069640,엠케이트렌드
206300,엠텍비젼
074000,엠텍비젼에셋
050540,엠피씨
115960,연우
090740,연이정보통신
014440,영보화학
007530,영신금속
143540,영우디에스피
111770,영원무역
009970,영원무역홀딩스
036180,영인프런티어
003520,영진약품
001890,영창뮤직
000670,영풍
036560,영풍정밀
006740,영풍제지
012280,영화금속
012160,영흥철강
036000,예림당
053280,예스24
015360,예스코
122640,예스티
900300,오가닉티코스메틱
045060,오공
080520,오디텍
007310,오뚜기
039830,오로라
046120,오르비텍
014940,오리엔탈정공
002630,오리엔트바이오
038520,오리엔트전자
065500,오리엔트정공
001800,오리온
010470,오리콤
053980,오상자이엘
052420,오성엘에스티
039200,오스코텍
031510,오스템
048260,오스템임플란트
138080,오이솔루션
080580,오킨스전자
067170,오텍
049480,오픈베이스
196450,온다 엔터테인먼트
057540,옴니시스템
057680,옴니텔
123010,옵토팩
082210,옵트론텍
109080,옵티시스
052770,와이디온라인
010600,와이비로드
057030,와이비엠넷
122990,와이솔
067900,와이엔텍
155650,와이엠씨
066430,와이오엠
193250,와이제이엠게임즈
019210,와이지-원
122870,와이지엔터테인먼트
079000,와토스코리아
110030,완도전복
900180,완리
070960,용평리조트
114630,우노앤컴퍼니
032820,우리기술
041190,우리기술투자
115440,우리넷
004720,우리들제약
118000,우리들휴브레인
046970,우리로
215360,우리산업
072470,우리산업홀딩스
073560,우리손에프앤지
000030,우리은행
153490,우리이앤엘
082850,우리이티아이
037400,우리조명
010050,우리종금
101170,우림기계
006980,우성사료
194610,우성아이비
066590,우수AMS
068560,우신공업
017370,우신시스템
046940,우원개발
168950,우일음료
052270,우전
065680,우주일렉트로
105840,우진
018620,우진비앤지
215640,우진이엔지
049800,우진플라임
016880,웅진
095720,웅진씽크빅
103130,웅진에너지
005820,원림
032940,원익
240810,원익IPS
074600,원익QnC
104830,원익머트리얼즈
014190,원익큐브
030530,원익홀딩스
012620,원일특강
008370,원풍
008290,원풍물산
101160,월덱스
095270,웨이브일렉트로
900130,웨이포트
065950,웰크론
114190,웰크론강원
076080,웰크론한텍
196700,웹스
069080,웹젠
053580,웹케시
039790,위노바
044340,위닉스
112040,위메이드
038620,위즈코프
036090,위지트
136540,윈스
097800,윈팩
192390,윈하이텍
008600,윌비스
033270,유나이티드제약
044480,유니더스
014830,유니드
036200,유니셈
018000,유니슨
000910,유니온
011330,유니켐
077500,유니퀘스트
011320,유니크
086390,유니테스트
241690,유니테크노
063180,유니텍
142210,유니트론텍
048430,유라테크
089850,유비벨록스
032620,유비케어
078070,유비쿼스
002920,유성기업
024800,유성티엔에스
000700,유수홀딩스
054930,유신
069330,유아이디
049520,유아이엘
204620,유안타제1호스팩
219960,유안타제2호스팩
003470,유안타증권
003475,유안타증권우
056090,유앤아이
011690,유양디앤유
072130,유엔젤
000220,유유제약
000225,유유제약1우
000227,유유제약2우B
195990,유지인트
023410,유진기업
056080,유진로봇
221200,유진스팩3호
215090,유진에이씨피씨스팩2호
084370,유진테크
001200,유진투자증권
178780,유테크
000100,유한양행
000105,유한양행우
003460,유화증권
003465,유화증권우
191410,육일씨엔에쓰
008730,율촌화학
044960,이-글 벳
008250,이건산업
039020,이건창호
025820,이구산업
060230,이그잭스
067920,이글루시큐리티
214320,이노션
073490,이노와이어리스
088390,이녹스
053350,이니텍
033110,이디
041520,이라이콤
054210,이랜텍
065440,이루온
139480,이마트
036260,이매진아시아
115610,이미지스
217600,이베스트스팩2호
225440,이베스트스팩3호
078020,이베스트투자증권
080010,이상네트웍스
086890,이수앱지스
007660,이수페타시스
005950,이수화학
015020,이스타코
047560,이스트소프트
900110,이스트아시아홀딩스
067010,이씨에스
093230,이아이디
223310,이에스브이
074610,이엔쓰리
102710,이엔에프테크놀로지
094190,이엘케이
123570,이엠넷
095190,이엠코리아
091120,이엠텍
102460,이연제약
039030,이오테크닉스
088290,이원컴포텍
084680,이월드
033600,이젠텍
035810,이지바이오
090850,이지웰페어
058530,이큐스앤자루
092130,이크레더블
016250,이테크건설
096040,이트론
134060,이퓨쳐
001840,이화공영
000760,이화산업
024810,이화전기
014990,인디에프
041830,인바디
079950,인베니아
060150,인선이엔티
033230,인성정보
040850,인슈넷
006490,인스코비
037330,인지디스플레
023800,인지컨트롤스
034590,인천도시가스
013090,인켈
083640,인콘
216050,인크로스
049070,인탑스
119610,인터로조
158310,인터불스
017250,인터엠
129260,인터지스
108790,인터파크
035080,인터파크홀딩스
051370,인터플렉스
043540,인터하우스
064290,인텍플러스
189300,인텔리안테크
150840,인트로메딕
048530,인트론바이오
023810,인팩
175140,인포마크
115310,인포바인
039290,인포뱅크
041020,인프라웨어
071200,인피니트헬스케어
101930,인화정공
078940,일경산업개발
249420,일동제약
000230,일동홀딩스
013360,일성건설
013367,일성건설2우B
003120,일성신약
068330,일신바이오
003200,일신방직
007110,일신석재
058450,일야
007570,일양약품
007575,일양약품우
008500,일정실업
019540,일지테크
081000,일진다이아
020760,일진디스플
020150,일진머티리얼즈
103590,일진전기
094820,일진파워
015860,일진홀딩스
001590,일화모직공업
226320,잇츠스킨
950140,잉글우드랩(Reg.S)
049550,잉크테크
043910,자연과환경
046840,자유투어
234920,자이글
140310,자일대우자판
033240,자화전자
174880,장원테크
049630,재영솔루텍
000950,전방
065530,전파기지국
208140,정다운
022220,정산애강
040420,정상제이엘에스
045510,정원엔시스
065620,제낙스
217190,제너셈
095700,제넥신
187420,제노포커스
123330,제닉
159580,제로투세븐
147830,제룡산업
033100,제룡전기
019570,제미니투자
079370,제우스
054950,제이브이엠
096690,제이스테판
090470,제이스텍
137950,제이씨케미칼
033320,제이씨현시스템
194370,제이에스코퍼레이션
026040,제이에스티나
126880,제이엔케이히터
033050,제이엠아이
094970,제이엠티
058420,제이웨이
025620,제이준
036420,제이콘텐트리
089790,제이티
030000,제일기획
052670,제일바이오
002620,제일약품
001560,제일연마
023440,제일제강
044590,제일테크
038010,제일테크노스
033480,제주국제컨벤
080220,제주반도체
006220,제주은행
089590,제주항공
082270,젬백스
041590,젬백스테크놀러지
044060,조광ILI
004910,조광페인트
004700,조광피혁
001550,조비
000480,조선내화
120030,조선선재
034940,조아제약
101730,조이맥스
067000,조이시티
018470,조일알미늄
002600,조흥
185750,종근당
063160,종근당바이오
001630,종근당홀딩스
033340,좋은사람들
036930,주성엔지니어링
044380,주연테크
900050,중국원양자원
189390,중부트레이딩
072020,중앙백신
000440,중앙에너비스
054180,중앙오션
013890,지누스
155960,지디
208350,지란지교시큐리티
114570,지스마트글로벌
051160,지어소프트
037640,지에스엔텍
166220,지에스엘제약
053050,지에스이
119850,지엔씨에너지
065060,지엔코
204840,지엘팜텍
013870,지엠비코리아
018290,지엠피
071320,지역난방공사
033030,지오엠씨
010580,지코
035000,지투알
115450,지트리비앤티
088790,진도
018120,진로발효
109820,진매트릭스
086060,진바이오텍
036890,진성티이씨
003780,진양산업
007370,진양제약
010640,진양폴리
100250,진양홀딩스
051630,진양화학
011000,진원생명과학
002780,진흥기업
002787,진흥기업2우B
002785,진흥기업우B
085660,차바이오텍
900040,차이나그레이트
900090,차이나하오란
009310,참엔지니어링
094850,참좋은레져
004650,창해에탄올
111820,처음앤씨
000650,천일고속
001490,천지산업
096240,청담러닝
013720,청보산업
012600,청호컴넷
033250,체시스
047820,초록뱀
094360,칩스앤미디어
016920,카스
035720,카카오
006380,카프로
071850,캐스텍코리아
066410,캔들미디어
050110,캠시스
078340,컴투스
214370,케어젠
087800,케이디비생명
115410,케이디이노
221980,케이디켐
043290,케이맥
250930,케이비제10호스팩
222390,케이비제8호스팩
232270,케이비제9호스팩
021960,케이비캐피탈
192250,케이사인
115500,케이씨에스
029460,케이씨텍
089150,케이씨티
025880,케이씨피드
093320,케이아이엔엑스
040100,케이아이티
065940,케이에스씨비
073010,케이에스피
105330,케이엔더블유
068150,케이엔씨글로벌
039420,케이엘넷
083550,케이엠
032500,케이엠더블유
145270,케이탑리츠
204650,케이티비스팩1호
214150,케이티비스팩2호
058860,케이티스
031690,케이티파워텔
064820,케이프
024880,케이피에프
042040,케이피엠테크
054410,케이피티
089010,켐트로닉스
052400,코나아이
094860,코닉글로리
046070,코다코
047770,코데즈컴바인
080530,코디에스
224060,코디엠
900140,코라오홀딩스
078650,코렌
104540,코렌텍
033430,코리드
090970,코리아01호
090980,코리아02호
090990,코리아03호
091000,코리아04호
040470,코리아2000
027050,코리아나
020920,코리아로터리
007815,코리아써우
007810,코리아써키트
00781K,코리아써키트2우B
101670,코리아에스이
123410,코리아에프티
152330,코리아오토글라스
003690,코리안리
036690,코맥스
049430,코메론
041960,코미팜
009730,코센
192820,코스맥스
044820,코스맥스비티아이
241710,코스메카코리아
005070,코스모신소재
005420,코스모화학
069110,코스온
06276K,코스텍2우
062760,코스텍시스
048870,코아로직
071950,코아스
166480,코아스템
045970,코아시아홀딩스
038530,코아크로스
029960,코엔텍
002020,코오롱
003070,코오롱글로벌
003075,코오롱글로벌우
144620,코오롱머티리얼
102940,코오롱생명과학
002025,코오롱우
120110,코오롱인더
120115,코오롱인더우
138490,코오롱플라스틱
021240,코웨이
033290,코웰패션
056360,코위버
121850,코이즈
040480,코캄
015710,코콤
052330,코텍
126600,코프라
200130,콜마비앤에이치
038710,콜마파마
031820,콤텍시스템
225650,쿠첸
192400,쿠쿠전자
123440,퀀텀에너지
060280,큐렉소
040350,큐로컴
051780,큐로홀딩스
115180,큐리언트
065560,큐브스
182360,큐브엔터
066310,큐에스아이
016600,큐캐피탈
005740,크라운제과
005745,크라운제우
043590,크로바하이텍
114120,크루셜텍
083790,크리스탈
900250,크리스탈신소재
045520,크린앤사이언스
237880,클리오
218710,키움스팩3호
226850,키움스팩4호
039490,키움증권
012170,키위미디어그룹
054780,키이스트
219130,타이거일렉
065130,탑엔지니어링
015890,태경산업
006890,태경화학
023160,태광
003240,태광산업
011280,태림포장
053620,태양
004100,태양금속
004105,태양금속우
072520,태양씨앤엘
009410,태영건설
009415,태영건설우
044490,태웅
001420,태원물산
007980,태평양물산
191420,테고사이언스
123100,테라세미콘
182690,테라셈
066700,테라젠이텍스
095610,테스
131970,테스나
089030,테크윙
038540,텍셀네트컴
054450,텔레칩스
091440,텔레필드
078000,텔코웨어
200230,텔콘
214420,토니모리
051360,토비스
045340,토탈소프트
057880,토필드
108230,톱텍
079970,투비소프트
061610,투에버
140890,트러스제7호
052290,트레이스
105550,트루윈
026150,특수건설
033830,티비씨
064760,티씨케이
131290,티에스이
019180,티에이치엔
062860,티엘아이
004870,티웨이홀딩스
104480,티케이케미칼
081150,티플랙스
130740,티피씨글로벌
134790,팀스
084730,팅크웨어
046210,파나진
034230,파라다이스
033540,파라텍
043200,파루
214450,파마리서치프로덕트
005690,파미셀
177830,파버나인
037070,파세코
150900,파수닷컴
140950,파워 K100
152870,파워 K200
192720,파워 고배당저변동성
176710,파워 국고채
226810,파워 단기채
037030,파워넷
047310,파워로직스
040870,파이널데이터
170790,파이오링크
049120,파인디앤씨
038950,파인디지털
106240,파인테크닉스
131760,파인텍
140860,파크시스템스
091700,파트론
194510,파티게임즈
038160,팍스넷
032800,판타지오
043090,팜스웰바이오
036580,팜스코
027710,팜스토리
054300,팬스타엔터프라이즈
068050,팬엔터테인먼트
028670,팬오션
222110,팬젠
010820,퍼스텍
016800,퍼시스
060900,퍼시픽바이오
001020,페이퍼코리아
087010,펩트론
090080,평화산업
043370,평화정공
010770,평화홀딩스
119500,포메탈
016670,포비스티앤씨
022100,포스코 ICT
058430,포스코강판
025100,포스코건설
047050,포스코대우
009520,포스코엠텍
003670,포스코켐텍
189690,포시에스
045020,포앤티
141020,포티스
039230,폭스브레인
005670,푸드웰
094940,푸른기술
007330,푸른저축은행
017810,풀무원
093380,풍강
093860,풍국
023900,풍국주정
001310,풍림산업
103140,풍산
005810,풍산홀딩스
214270,퓨쳐스트림네트웍스
035200,프럼파스트
203690,프로스테믹스
053610,프로텍
053160,프리엠스
060910,프리젠
075130,플랜티넷
023770,플레이위드
032580,피델릭스
051380,피씨디렉트
237750,피앤씨테크
131390,피앤이솔루션
024850,피에스엠씨
031980,피에스케이
002230,피에스텍
137400,피엔티
128660,피제이메탈
006140,피제이전자
087600,픽셀플러스
033180,필룩스
064800,필링크
230240,하나금융7호스팩
250060,하나금융8호스팩
086790,하나금융지주
099340,하나니켈1호
099350,하나니켈2호
067310,하나마이크론
208870,하나머스트3호스팩
215100,하나머스트4호스팩
218150,하나머스트5호스팩
039130,하나투어
136480,하림
024660,하림홀딩스
049130,하우리
172580,하이골드12호
139200,하이골드2호
153360,하이골드3호
159650,하이골드8호
149980,하이로닉
013030,하이록코리아
126700,하이비젼시스템
200470,하이셈
106080,하이소닉
071090,하이스틸
066980,하이쎌
235010,하이에이아이1호스팩
205470,하이제2호스팩
217500,하이제3호스팩
221840,하이즈항공
106190,하이텍팜
030010,하이투자증권
019490,하이트론
000080,하이트진로
000087,하이트진로2우B
000140,하이트진로홀딩스
000145,하이트진로홀딩스우
066130,하츠
222080,한국3호스팩
240540,한국4호스팩
152550,한국ANKOR유전
57B512,한국B512삼성화재콜
57B528,한국B528한국전력콜
57B573,한국B573케이티콜
57B583,한국B583엘지전자콜
57B601,한국B601SK하이닉콜
57B680,한국B680삼성생명콜
57B690,한국B690삼성화재콜
57B694,한국B694NC소프트콜
57B716,한국B716케이티콜
57B717,한국B717케이티콜
57B721,한국B721엘지디스콜
57B722,한국B722엘지디스콜
57B726,한국B726엘지전자콜
57B730,한국B730LG화학콜
57B812,한국B812고려아연콜
57B815,한국B815기아차콜
57B822,한국B822롯데케미콜
57B823,한국B823삼성SDI콜
57B825,한국B825삼성물산콜
57B829,한국B829삼성생명콜
57B830,한국B830삼성생명콜
57B832,한국B832삼성SDS콜
57B833,한국B833삼성전기콜
57B837,한국B837삼성전자콜
57B845,한국B845삼성화재콜
57B848,한국B848신한지주콜
57B852,한국B852아모레G콜
57B855,한국B855아모레콜
57B857,한국B857하나금융콜
57B859,한국B859하나금융콜
57B861,한국B861한국전력콜
57B862,한국B862한국항공콜
57B865,한국B865한화케미콜
57B866,한국B866한화케미콜
57B868,한국B868현대건설콜
57B870,한국B870모비스콜
57B871,한국B871모비스콜
57B873,한국B873현대산업콜
57B875,한국B875현대제철콜
57B880,한국B880현대차콜
57B884,한국B884호텔신라콜
57B889,한국B889CJ콜
57B892,한국B892KB금융콜
57B895,한국B895케이티지콜
57B899,한국B899엘지디스콜
57B900,한국B900LG생건콜
57B902,한국B902엘지전자콜
57B904,한국B904엘지전자콜
57B906,한국B906LG화학콜
57B907,한국B907LG화학콜
57B913,한국B913POSCO콜
57B914,한국B914POSCO콜
57B919,한국B919SK이노콜
57B921,한국B921SK텔레콤콜
57B922,한국B922SK텔레콤콜
57B923,한국B923SK하이닉콜
57B925,한국B925S-OIL콜
57B930,한국B930아모레풋
57B934,한국B934엘지디스풋
57B937,한국B937POSCO풋
57B938,한국B938SK하이닉풋
57B988,한국B988기아차콜
57B989,한국B989기아차콜
57B992,한국B992기아차콜
57B993,한국B993녹십자콜
57B998,한국B998삼성SDI콜
57B999,한국B999삼성SDI콜
57BA00,한국BA00삼성SDI콜
57BA01,한국BA01삼성물산콜
57BA03,한국BA03삼성생명콜
57BA05,한국BA05삼성SDS콜
57BA06,한국BA06삼성SDS콜
57BA07,한국BA07삼성SDS콜
57BA10,한국BA10삼성전기콜
57BA11,한국BA11삼성전기콜
57BA14,한국BA14삼성전자콜
57BA16,한국BA16삼성화재콜
57BA17,한국BA17삼성화재콜
57BA19,한국BA19신한지주콜
57BA20,한국BA20신한지주콜
57BA24,한국BA24NC소프트콜
57BA25,한국BA25하나금융콜
57BA26,한국BA26하나금융콜
57BA27,한국BA27한국전력콜
57BA28,한국BA28한국전력콜
57BA30,한국BA30한화케미콜
57BA31,한국BA31한화케미콜
57BA34,한국BA34모비스콜
57BA35,한국BA35모비스콜
57BA38,한국BA38현대제철콜
57BA40,한국BA40현대중콜
57BA42,한국BA42현대차콜
57BA43,한국BA43현대차콜
57BA44,한국BA44현대차콜
57BA45,한국BA45현대차콜
57BA46,한국BA46호텔신라콜
57BA48,한국BA48효성콜
57BA50,한국BA50CJ제일콜
57BA51,한국BA51KB금융콜
57BA52,한국BA52KB금융콜
57BA54,한국BA54케이티콜
57BA55,한국BA55케이티콜
57BA57,한국BA57LG콜
57BA58,한국BA58LG콜
57BA59,한국BA59LG콜
57BA60,한국BA60엘지디스콜
57BA62,한국BA62엘지전자콜
57BA63,한국BA63엘지전자콜
57BA64,한국BA64엘지전자콜
