#code,name,kind
002870,신풍제지,거래소
005450,신한,거래소
500001,신한 K200 USD 선물 바이셀 ETN,거래소
500002,신한 USD K200 선물 바이셀 ETN,거래소
500015,신한 WTI원유 선물 ETN(H),거래소
500018,신한 구리 선물 ETN(H),거래소
500016,신한 금 선물 ETN(H),거래소
500009,신한 다우존스지수 선물 ETN(H),거래소
500011,신한 달러인덱스 선물 ETN(H),거래소
500019,신한 레버리지 WTI원유 선물 ETN(H),거래소
500020,신한 레버리지 다우존스지수 선물 ETN(H),거래소
500004,신한 브렌트원유 선물 ETN(H),거래소
500013,신한 옥수수 선물 ETN(H),거래소
500017,신한 은 선물 ETN(H),거래소
500003,신한 인버스 WTI원유 선물 ETN(H),거래소
500008,신한 인버스 구리 선물 ETN(H),거래소
500006,신한 인버스 금 선물 ETN(H),거래소
500010,신한 인버스 다우존스지수 선물 ETN(H),거래소
500012,신한 인버스 달러인덱스 선물 ETN(H),거래소
500005,신한 인버스 브렌트원유 선물 ETN(H),거래소
500014,신한 인버스 옥수수 선물 ETN(H),거래소
500007,신한 인버스 은 선물 ETN(H),거래소
500022,신한 인버스 천연가스 선물 ETN(H),거래소
500024,신한 인버스 콩 선물 ETN(H),거래소
500021,신한 천연가스 선물 ETN(H),거래소
500023,신한 콩 선물 ETN(H),거래소
055550,신한지주,거래소
001770,신화실업,거래소
004080,신흥,거래소
102280,쌍방울,거래소
047400,쌍용머티리얼,거래소
003410,쌍용양회,거래소
003419,쌍용양회3우B,거래소
003415,쌍용양회우,거래소
003620,쌍용차,거래소
004770,써니전자,거래소
004920,씨아이테크,거래소
112610,씨에스윈드,거래소
008700,아남전자,거래소
002790,아모레G,거래소
002795,아모레G우,거래소
090430,아모레퍼시픽,거래소
090435,아모레퍼시픽우,거래소
090370,아비스타,거래소
002030,아세아,거래소
183190,아세아시멘트,거래소
002310,아세아제지,거래소
083570,아시아10호,거래소
083580,아시아11호,거래소
083590,아시아12호,거래소
083600,아시아13호,거래소
083610,아시아14호,거래소
083620,아시아15호,거래소
020560,아시아나항공,거래소
122900,아이마켓코리아,거래소
010780,아이에스동서,거래소
007630,아이카이스트랩,거래소
039570,아이콘트롤스,거래소
033660,아주캐피탈,거래소
101140,아티스,거래소
001780,알루코,거래소
002250,알보젠코리아,거래소
161000,애경유화,거래소
011090,에넥스,거래소
005850,에스엘,거래소
012750,에스원,거래소
023960,에쓰씨엔지니어링,거래소
078520,에이블씨엔씨,거래소
015260,에이엔피,거래소
036570,엔씨소프트,거래소
138250,엔에스쇼핑,거래소
085310,엔케이,거래소
229640,엘에스전선아시아,거래소
069640,엠케이트렌드,거래소
014440,영보화학,거래소
111770,영원무역,거래소
009970,영원무역홀딩스,거래소
003520,영진약품,거래소
000670,영풍,거래소
006740,영풍제지,거래소
012280,영화금속,거래소
012160,영흥철강,거래소
015360,예스코,거래소
007310,오뚜기,거래소
002630,오리엔트바이오,거래소
001800,오리온,거래소
010600,와이비로드,거래소
070960,용평리조트,거래소
004720,우리들제약,거래소
118000,우리들휴브레인,거래소
000030,우리은행,거래소
010050,우리종금,거래소
006980,우성사료,거래소
017370,우신시스템,거래소
105840,우진,거래소
049800,우진플라임,거래소
016880,웅진,거래소
095720,웅진씽크빅,거래소
103130,웅진에너지,거래소
005820,원림,거래소
008600,윌비스,거래소
033270,유나이티드제약,거래소
014830,유니드,거래소
000910,유니온,거래소
011330,유니켐,거래소
077500,유니퀘스트,거래소
002920,유성기업,거래소
000700,유수홀딩스,거래소
003470,유안타증권,거래소
003475,유안타증권우,거래소
011690,유양디앤유,거래소
072130,유엔젤,거래소
000220,유유제약,거래소
000225,유유제약1우,거래소
000227,유유제약2우B,거래소
001200,유진투자증권,거래소
000100,유한양행,거래소
000105,유한양행우,거래소
003460,유화증권,거래소
003465,유화증권우,거래소
008730,율촌화학,거래소
008250,이건산업,거래소
025820,이구산업,거래소
214320,이노션,거래소
139480,이마트,거래소
007660,이수페타시스,거래소
005950,이수화학,거래소
015020,이스타코,거래소
093230,이아이디,거래소
074610,이엔쓰리,거래소
102460,이연제약,거래소
084680,이월드,거래소
000760,이화산업,거래소
014990,인디에프,거래소
006490,인스코비,거래소
023800,인지컨트롤스,거래소
034590,인천도시가스,거래소
129260,인터지스,거래소
023810,인팩,거래소
249420,일동제약,거래소
000230,일동홀딩스,거래소
013360,일성건설,거래소
013367,일성건설2우B,거래소
003120,일성신약,거래소
003200,일신방직,거래소
007110,일신석재,거래소
007570,일양약품,거래소
007575,일양약품우,거래소
008500,일정실업,거래소
081000,일진다이아,거래소
020760,일진디스플,거래소
020150,일진머티리얼즈,거래소
103590,일진전기,거래소
015860,일진홀딩스,거래소
226320,잇츠스킨,거래소
033240,자화전자,거래소
000950,전방,거래소
194370,제이에스코퍼레이션,거래소
025620,제이준,거래소
030000,제일기획,거래소
002620,제일약품,거래소
001560,제일연마,거래소
006220,제주은행,거래소
089590,제주항공,거래소
004910,조광페인트,거래소
004700,조광피혁,거래소
001550,조비,거래소
000480,조선내화,거래소
120030,조선선재,거래소
018470,조일알미늄,거래소
002600,조흥,거래소
185750,종근당,거래소
063160,종근당바이오,거래소
001630,종근당홀딩스,거래소
044380,주연테크,거래소
900050,중국원양자원,거래소
013870,지엠비코리아,거래소
071320,지역난방공사,거래소
010580,지코,거래소
035000,지투알,거래소
088790,진도,거래소
003780,진양산업,거래소
010640,진양폴리,거래소
100250,진양홀딩스,거래소
051630,진양화학,거래소
011000,진원생명과학,거래소
002780,진흥기업,거래소
002787,진흥기업2우B,거래소
002785,진흥기업우B,거래소
009310,참엔지니어링,거래소
000650,천일고속,거래소
012600,청호컴넷,거래소
033250,체시스,거래소
006380,카프로,거래소
021960,케이비캐피탈,거래소
029460,케이씨텍,거래소
145270,케이탑리츠,거래소
058860,케이티스,거래소
900140,코라오홀딩스,거래소
090970,코리아01호,거래소
090980,코리아02호,거래소
090990,코리아03호,거래소
091000,코리아04호,거래소
007815,코리아써우,거래소
007810,코리아써키트,거래소
00781K,코리아써키트2우B,거래소
152330,코리아오토글라스,거래소
003690,코리안리,거래소
192820,코스맥스,거래소
044820,코스맥스비티아이,거래소
005070,코스모신소재,거래소
005420,코스모화학,거래소
071950,코아스,거래소
002020,코오롱,거래소
003070,코오롱글로벌,거래소
003075,코오롱글로벌우,거래소
144620,코오롱머티리얼,거래소
002025,코오롱우,거래소
120110,코오롱인더,거래소
120115,코오롱인더우,거래소
138490,코오롱플라스틱,거래소
021240,코웨이,거래소
031820,콤텍시스템,거래소
192400,쿠쿠전자,거래소
005740,크라운제과,거래소
005745,크라운제우,거래소
039490,키움증권,거래소
012170,키위미디어그룹,거래소
015890,태경산업,거래소
006890,태경화학,거래소
003240,태광산업,거래소
011280,태림포장,거래소
004100,태양금속,거래소
004105,태양금속우,거래소
009410,태영건설,거래소
009415,태영건설우,거래소
001420,태원물산,거래소
007980,태평양물산,거래소
078000,텔코웨어,거래소
214420,토니모리,거래소
140890,트러스제7호,거래소
019180,티에이치엔,거래소
004870,티웨이홀딩스,거래소
134790,팀스,거래소
005690,파미셀,거래소
140950,파워 K100,거래소
152870,파워 K200,거래소
192720,파워 고배당저변동성,거래소
176710,파워 국고채,거래소
226810,파워 단기채,거래소
036580,팜스코,거래소
028670,팬오션,거래소
010820,퍼스텍,거래소
016800,퍼시스,거래소
001020,페이퍼코리아,거래소
090080,평화산업,거래소
010770,평화홀딩스,거래소
058430,포스코강판,거래소
047050,포스코대우,거래소
017810,풀무원,거래소
103140,풍산,거래소
005810,풍산홀딩스,거래소
033180,필룩스,거래소
086790,하나금융지주,거래소
099340,하나니켈1호,거래소
099350,하나니켈2호,거래소
039130,하나투어,거래소
172580,하이골드12호,거래소
139200,하이골드2호,거래소
153360,하이골드3호,거래소
159650,하이골드8호,거래소
071090,하이스틸,거래소
019490,하이트론,거래소
000080,하이트진로,거래소
000087,하이트진로2우B,거래소
000140,하이트진로홀딩스,거래소
000145,하이트진로홀딩스우,거래소
152550,한국ANKOR유전,거래소
036460,한국가스공사,거래소
005430,한국공항,거래소
071050,한국금융지주,거래소
071055,한국금융지주우,거래소
010040,한국내화,거래소
025540,한국단자,거래소
004090,한국석유,거래소
002960,한국쉘석유,거래소
002000,한국유리,거래소
002005,한국유리우,거래소
123890,한국자산신탁,거래소
015760,한국전력,거래소
006200,한국전자홀딩스,거래소
002300,한국제지,거래소
023350,한국종합기술,거래소
025890,한국주강,거래소
000970,한국주철관,거래소
104700,한국철강,거래소
017960,한국카본,거래소
161890,한국콜마,거래소
024720,한국콜마홀딩스,거래소
161390,한국타이어,거래소
000240,한국타이어월드와이드,거래소
034830,한국토지신탁,거래소
007280,한국특수형강,거래소
168490,한국패러랠,거래소
010100,한국프랜지,거래소
047810,한국항공우주,거래소
123690,한국화장품,거래소
003350,한국화장품제조,거래소
011500,한농화성,거래소
002390,한독,거래소
014790,한라,거래소
060980,한라홀딩스,거래소
053690,한미글로벌,거래소
042700,한미반도체,거래소
008930,한미사이언스,거래소
128940,한미약품,거래소
009240,한샘,거래소
020000,한섬,거래소
003680,한성기업,거래소
105630,한세실업,거래소
016450,한세예스24홀딩스,거래소
010420,한솔PNS,거래소
009180,한솔로지스틱스,거래소
007190,한솔아트원제지,거래소
007197,한솔아트원제지2우B,거래소
213500,한솔제지,거래소
014680,한솔케미칼,거래소
004710,한솔테크닉스,거래소
004150,한솔홀딩스,거래소
025750,한솔홈데코,거래소
004960,한신공영,거래소
011700,한신기계,거래소
001750,한양증권,거래소
001755,한양증권우,거래소
018880,한온시스템,거래소
009420,한올바이오파마,거래소
014130,한익스프레스,거래소
003300,한일시멘트,거래소
002220,한일철강,거래소
051600,한전KPS,거래소
052690,한전기술,거래소
130660,한전산업,거래소
002320,한진,거래소
097230,한진중공업,거래소
003480,한진중공업홀딩스,거래소
180640,한진칼,거래소
18064K,한진칼우,거래소
117930,한진해운,거래소
005110,한창,거래소
009460,한창제지,거래소
000880,한화,거래소
00088K,한화3우B,거래소
027390,한화갤러리아타임월드,거래소
088350,한화생명,거래소
000370,한화손해보험,거래소
000885,한화우,거래소
009830,한화케미칼,거래소
009835,한화케미칼우,거래소
012450,한화테크윈,거래소
003530,한화투자증권,거래소
003535,한화투자증권우,거래소
015540,핫텍,거래소
195870,해성디에스,거래소
101530,해태제과식품,거래소
089470,현대EP,거래소
000720,현대건설,거래소
000725,현대건설우,거래소
005440,현대그린푸드,거래소
086280,현대글로비스,거래소
064350,현대로템,거래소
079430,현대리바트,거래소
012330,현대모비스,거래소
010620,현대미포조선,거래소
069960,현대백화점,거래소
004560,현대비앤지스틸,거래소
004565,현대비앤지스틸우,거래소
012630,현대산업,거래소
011760,현대상사,거래소
011200,현대상선,거래소
006390,현대시멘트,거래소
227840,현대씨앤에프,거래소
004310,현대약품,거래소
126560,현대에이치씨엔,거래소
017800,현대엘리베이,거래소
011210,현대위아,거래소
004020,현대제철,거래소
009540,현대중공업,거래소
005380,현대차,거래소
005387,현대차2우B,거래소
005389,현대차3우B,거래소
005385,현대차우,거래소
011720,현대페인트,거래소
001450,현대해상,거래소
057050,현대홈쇼핑,거래소
093240,형지엘리트,거래소
003010,혜인,거래소
008770,호텔신라,거래소
008775,호텔신라우,거래소
002460,화성산업,거래소
013520,화승알앤에이,거래소
241590,화승엔터프라이즈,거래소
006060,화승인더,거래소
010690,화신,거래소
133820,화인베스틸,거래소
010660,화천기계,거래소
000850,화천기공,거래소
016580,환인제약,거래소
032560,황금에스티,거래소
004800,효성,거래소
094280,효성ITX,거래소
093370,후성,거래소
081660,휠라코리아,거래소
005870,휴니드,거래소
079980,휴비스,거래소
005010,휴스틸,거래소
069260,휴켐스,거래소
215620,흥국 S&P 로우볼,거래소
000540,흥국화재,거래소
000547,흥국화재2우B,거래소
000545,흥국화재우,거래소
003280,흥아해운,거래소
